prefecture_code,prefecture,year,ambulance_dispatches,persons_transported,call_to_scene_arrival_mean_minutes,call_to_physician_handover_mean_minutes,scene_ge10_count,scene_ge20_count,handover_ge60_count,handover_ge120_count,ambulance_teams,ambulance_vehicles,ambulance_personnel,operational_emergency_life_saving_technicians,emergency_designated_hospitals,emergency_designated_clinics,total_emergency_designated_facilities,hospitals,general_hospital_beds,acute_function_beds,highly_acute_function_beds,total_population,population_age65plus,legacy_inhabitable_land_area_km2_ssdse,total_emergency_designated_facilities_direct,total_emergency_designated_facilities_recalculated,inhabitable_land_area_ha,H711001_road_length_including_expressways_km_raw,H7110_road_length_excluding_expressways_km_raw,road_length_original_unit,scene_ge10_share,scene_ge20_share,handover_ge60_share,handover_ge120_share,annual_transport_strain_dispatches_per_team,annual_receiving_strain_transports_per_facility,proportion_age65plus,ambulance_dispatches_per_100000_population,ambulance_teams_per_100000_population,inhabitable_land_area_km2,total_road_length_km,road_length_excluding_expressways_km,population_density_per_inhabitable_km2,road_density_per_inhabitable_km2,road_density_excluding_expressways_per_inhabitable_km2,acceptance_prefecture_name,severe_analysis_population_n,inquiries_ge4_n,acceptance_ge4_pct,scene_stay_analysis_population_n,scene_stay_ge30_n,scene_stay_ge30_pct,scene_ge10_pct,handover_ge60_pct,acceptance_ge4_cases_per_1000_dispatches,baseline_teams_per100k_2017_2019,baseline_team_scarcity_z
42,長崎県,2015,63437,57861,8.8,38.0,21848,1896,5133,75,81,94,808,307,,,,,,,,,,,,,,,,,0.344404684963,0.0298879202989,0.0887126043449,0.0012962098823,783.172839506,,,,,,,,,,,長崎県,5730,89,1.5532286213,5730,247,4.31064572425829,34.4404684963,8.871260434489999,1.4029667228904268,5.9909878393566665,-0.5201071124113024
42,長崎県,2016,65863,60215,8.9,38.7,23560,2002,5401,131,80,95,788,293,,,,,,,,,,,,,,,,,0.357712220822,0.030396428951,0.0896952586565,0.00217553765673,823.2875,,,,,,,,,,,長崎県,5680,69,1.2147887324,5680,265,4.665492957746479,35.7712220822,8.969525865649999,1.0476291696400104,5.9909878393566665,-0.5201071124113024
42,長崎県,2017,67056,61062,8.9,38.8,23896,2122,5501,101,80,95,827,297,61.0,2.0,63.0,122.0,,,,1355000.0,424000.0,,63.0,63.0,167496.0,18044.3,17998.0,km,0.356358864233,0.0316451920783,0.0900887622417,0.0016540565327,838.2,969.238095238,0.312915129151,4948.78228782,5.90405904059,1674.96,18044.3,17998.0,808.974542676,10.772973683,10.7453312318,長崎県,5930,84,1.4165261383,5930,281,4.738617200674536,35.6358864233,9.008876224169999,1.2526843235504652,5.9909878393566665,-0.5201071124113024
42,長崎県,2018,68723,62100,9.0,39.3,24908,2226,6116,120,81,94,836,317,58.0,2.0,60.0,121.0,,,,1341000.0,429000.0,,60.0,60.0,167498.0,18074.7,18028.5,km,0.362440522096,0.032390902609,0.0984863123994,0.00193236714976,848.432098765,1035.0,0.319910514541,5124.75764355,6.04026845638,1674.98,18074.7,18028.5,800.606574407,10.7909945193,10.7634121004,長崎県,5779,109,1.8861394705,5779,295,5.104689392628482,36.2440522096,9.848631239940001,1.5860774413224104,5.9909878393566665,-0.5201071124113024
42,長崎県,2019,67429,60917,9.1,39.6,25086,2055,6008,92,80,94,855,328,58.0,2.0,60.0,121.0,,,,1327000.0,433000.0,,60.0,60.0,167508.0,18078.3,18032.0,km,0.372035770959,0.0304765012087,0.0986259993105,0.00151025165389,842.8625,1015.28333333,0.326299924642,5081.31122833,6.0286360211,1675.08,18078.3,18032.0,792.200969506,10.7924994627,10.7648589918,長崎県,5354,136,2.540156892,5354,268,5.00560328726186,37.203577095899995,9.862599931050001,2.0169363330317815,5.9909878393566665,-0.5201071124113024
42,長崎県,2020,63057,57225,9.4,40.9,25258,2154,6377,127,80,96,883,340,,,,120.0,,,,1312317.0,430353.0,166797.0,,,,,,,0.400558225098,0.0341595699129,0.111437308869,0.00221930974225,788.2125,,0.327933723331,4805.01281322,6.09608806409,,,,,,,長崎県,5514,147,2.6659412405,5514,302,5.476967718534639,40.055822509799995,11.1437308869,2.3312241305485513,5.9909878393566665,-0.5201071124113024
42,長崎県,2021,65561,59265,9.8,42.1,28352,2616,7503,184,80,98,866,338,,,,121.0,,,,1297000.0,435000.0,166797.0,,,,,,,0.43245222007,0.0399017708699,0.126600860542,0.00310469923226,819.5125,,0.335389360062,5054.81881264,6.16808018504,,,,,,,長崎県,5253,192,3.6550542547,5253,317,6.034646868456121,43.245222007,12.6600860542,2.9285703390735347,5.9909878393566665,-0.5201071124113024
42,長崎県,2022,73411,64390,10.2,44.4,34615,3864,10548,293,80,98,876,345,,,,119.0,,,,1283000.0,435000.0,166798.0,,,,,,,0.471523341189,0.0526351636676,0.163814256872,0.00455039602423,917.6375,,0.339049103663,5721.82385035,6.2353858145,,,,,,,長崎県,5311,292,5.4980229712,5311,415,7.813971003577481,47.1523341189,16.3814256872,3.977605535955102,5.9909878393566665,-0.5201071124113024
42,長崎県,2023,76134,66096,10.1,44.0,35100,3653,10429,315,80,97,865,366,,,,118.0,,,,1267000.0,435000.0,166804.0,,,,,,,0.461029237923,0.0479811910579,0.157785645122,0.00476579520697,951.675,,0.343330702447,6008.9976322,6.31412786109,,,,,,,長崎県,5117,332,6.488176666,5117,406,7.934336525307797,46.1029237923,15.7785645122,4.360732392886227,5.9909878393566665,-0.5201071124113024
42,長崎県,2024,76981,67092,10.0,43.4,35245,3678,10108,244,80,97,861,364,,,,,,,,1252000.0,434000.0,166819.0,,,,,,,0.457840246295,0.0477780231486,0.150658796876,0.00363679723365,962.2625,,0.346645367412,6148.64217252,6.38977635783,,,,,,,長崎県,5021,260,5.1782513444,5021,369,7.349133638717387,45.784024629499996,15.0658796876,3.3774567750483886,5.9909878393566665,-0.5201071124113024
43,熊本県,2014,84014,76615,8.2,37.0,22180,1713,5208,151,103,117,975,353,,,,,,,,,,,,,,,,,0.264003618445,0.0203894588997,0.0679762448607,0.00197089342818,815.669902913,,,,,,,,,,,熊本県,6494,62,0.9547274407,6494,128,1.971050200184786,26.400361844499997,6.79762448607,0.7379722427214512,5.8579226992499995,-0.43266113289211283
43,熊本県,2015,85085,77512,8.4,38.0,23685,1872,5926,144,103,118,860,368,,,,,,,,,,,,,,,,,0.278368690133,0.0220015278839,0.076452678295,0.00185777686036,826.067961165,,,,,,,,,,,熊本県,6725,78,1.1598513011,6725,154,2.2899628252788102,27.836869013299996,7.645267829500001,0.9167303284950343,5.8579226992499995,-0.43266113289211283
43,熊本県,2016,91815,83770,8.7,39.2,28283,2389,7294,306,103,118,852,366,,,,,,,,,,,,,,,,,0.308043348037,0.0260197135544,0.0870717440611,0.00365285901874,891.40776699,,,,,,,,,,,熊本県,7415,62,0.8361429535,7415,181,2.4409979770734997,30.8043348037,8.707174406110001,0.6752709252300823,5.8579226992499995,-0.43266113289211283
43,熊本県,2017,88986,81346,8.8,39.5,28133,2126,7152,200,103,118,879,408,79.0,7.0,86.0,175.0,,,,1767000.0,531000.0,,86.0,86.0,279626.0,26060.5,25925.0,km,0.316150855191,0.023891398647,0.0879207336562,0.00245863349151,863.941747573,945.88372093,0.300509337861,5035.99320883,5.82908885116,2796.26,26060.5,25925.0,631.915487115,9.31976997847,9.27131239584,熊本県,7715,97,1.2572909916,7715,188,2.436811406351264,31.6150855191,8.79207336562,1.0900591104218642,5.8579226992499995,-0.43266113289211283
43,熊本県,2018,90770,83594,8.6,38.4,27455,2059,6753,213,103,120,959,426,78.0,7.0,85.0,176.0,,,,1759000.0,537000.0,,85.0,85.0,279628.0,26099.9,25964.3,km,0.302467775697,0.0226837060703,0.0807833098069,0.0025480297629,881.262135922,983.458823529,0.30528709494,5160.31836271,5.8555997726,2796.28,26099.9,25964.3,629.050023603,9.33379346847,9.28530047063,熊本県,7792,112,1.4373716632,7792,207,2.656570841889117,30.2467775697,8.07833098069,1.2338878484080644,5.8579226992499995,-0.43266113289211283
43,熊本県,2019,91401,83873,8.5,37.8,26275,1922,6523,195,103,120,957,437,82.0,7.0,89.0,173.0,,,,1749000.0,543000.0,,89.0,89.0,279623.0,26155.7,26008.8,km,0.287469502522,0.0210282163215,0.0777723462855,0.00232494366483,887.388349515,942.393258427,0.310463121784,5225.90051458,5.88907947399,2796.23,26155.7,26008.8,625.485028056,9.35391580807,9.3013807877,熊本県,7809,109,1.3958253297,7809,204,2.612370341913177,28.746950252199998,7.7772346285500005,1.1925471274931347,5.8579226992499995,-0.43266113289211283
43,熊本県,2020,81545,74898,8.9,38.9,26904,2069,6515,237,105,121,995,473,,,,170.0,,,,1738301.0,540538.0,274696.0,,,,,,,0.32992826047,0.0253724937151,0.0869849662207,0.0031643034527,776.619047619,,0.310957653479,4691.07479084,6.04038080862,,,,,,,熊本県,7567,92,1.2158054711,7567,236,3.1188053389718515,32.992826047,8.69849662207,1.1282114170090134,5.8579226992499995,-0.43266113289211283
43,熊本県,2021,84866,77769,9.2,39.7,30724,2202,7087,209,106,122,1070,434,,,,168.0,,,,1728000.0,551000.0,274689.0,,,,,,,0.362029552471,0.025946786699,0.0911288559709,0.00268744615464,800.622641509,,0.318865740741,4911.22685185,6.13425925926,,,,,,,熊本県,7497,105,1.4005602241,7497,237,3.161264505802321,36.2029552471,9.11288559709,1.2372445973652582,5.8579226992499995,-0.43266113289211283
43,熊本県,2022,98708,88341,9.7,42.6,40499,3129,11668,519,106,122,985,439,,,,165.0,,,,1718000.0,552000.0,274668.0,,,,,,,0.410290959193,0.0316995582931,0.132079102568,0.00587496179577,931.20754717,,0.321303841676,5745.51804424,6.16996507567,,,,,,,熊本県,8139,372,4.5705860671,8139,487,5.983536060941147,41.029095919300005,13.207910256800002,3.7686914941038214,5.8579226992499995,-0.43266113289211283
43,熊本県,2023,103745,91625,9.4,41.8,39628,2737,11315,400,106,123,1161,436,,,,163.0,,,,1709000.0,552000.0,274668.0,,,,,,,0.381975034941,0.026381994313,0.123492496589,0.0043656207367,978.726415094,,0.322995904037,6070.50906963,6.20245757753,,,,,,,熊本県,8033,367,4.568654301,8033,483,6.0126976223079796,38.1975034941,12.3492496589,3.5375198804761676,5.8579226992499995,-0.43266113289211283
43,熊本県,2024,105182,93230,9.4,41.6,39974,2764,11254,333,106,123,1053,489,,,,,,,,1697000.0,553000.0,274669.0,,,,,,,0.380046015478,0.0262782605389,0.120712217098,0.00357181164861,992.283018868,,0.325869180907,6198.11431939,6.24631703005,,,,,,,熊本県,7889,325,4.1196602865,7889,481,6.097097223982761,38.0046015478,12.0712217098,3.0898822992527237,5.8579226992499995,-0.43266113289211283
44,大分県,2014,51393,48047,8.1,34.6,13159,1661,3804,89,60,73,609,267,,,,,,,,,,,,,,,,,0.256046543304,0.032319576596,0.0791724769497,0.00185235290445,856.55,,,,,,,,,,,大分県,5907,85,1.4389707127,5907,118,1.9976299305908245,25.604654330400002,7.91724769497,1.653921740314829,5.249560818786667,-0.03286596116939617
44,大分県,2015,52123,48037,8.1,35.0,13031,1620,4025,112,60,73,610,274,,,,,,,,,,,,,,,,,0.250004796347,0.0310803292213,0.0837895788663,0.00233153610758,868.716666667,,,,,,,,,,,大分県,5647,78,1.3812643882,5647,125,2.213564724632548,25.0004796347,8.37895788663,1.4964602958386892,5.249560818786667,-0.03286596116939617
44,大分県,2016,54177,49657,8.1,35.2,13643,1708,4398,90,60,74,734,281,,,,,,,,,,,,,,,,,0.251822729202,0.0315262934456,0.0885675735546,0.00181243329239,902.95,,,,,,,,,,,大分県,6156,87,1.4132553606,6156,141,2.290448343079922,25.1822729202,8.856757355460001,1.6058474998615648,5.249560818786667,-0.03286596116939617
44,大分県,2017,55310,50487,8.3,35.4,14586,1746,4312,88,60,74,670,284,53.0,1.0,54.0,132.0,,,,1152000.0,367000.0,,54.0,54.0,179893.0,18509.4,18318.8,km,0.263713614175,0.0315675284759,0.0854081248638,0.0017430229564,921.833333333,934.944444444,0.318576388889,4801.21527778,5.20833333333,1798.93,18509.4,18318.8,640.380670732,10.289116308,10.1831644366,大分県,6280,107,1.7038216561,6280,119,1.894904458598726,26.3713614175,8.54081248638,1.934550714156572,5.249560818786667,-0.03286596116939617
44,大分県,2018,55755,50988,8.3,35.7,14852,1747,4491,65,60,75,693,304,55.0,1.0,56.0,132.0,,,,1143000.0,371000.0,,56.0,56.0,179893.0,18538.6,18348.0,km,0.266379696888,0.0313335126894,0.088079548129,0.00127480975916,929.25,910.5,0.324584426947,4877.95275591,5.24934383202,1798.93,18538.6,18348.0,635.377696742,10.3053481792,10.1993963078,大分県,6200,119,1.9193548387,6200,161,2.596774193548387,26.637969688800002,8.8079548129,2.1343377275580666,5.249560818786667,-0.03286596116939617
44,大分県,2019,55555,50748,8.4,36.5,15105,1713,4587,118,60,75,682,313,55.0,1.0,56.0,130.0,,,,1134000.0,373000.0,,56.0,56.0,179896.0,18563.7,18373.1,km,0.271892718927,0.0308343083431,0.0903877985339,0.00232521478679,925.916666667,906.214285714,0.328924162257,4899.02998236,5.29100529101,1798.96,18563.7,18373.1,630.364210433,10.31912883,10.2131787255,大分県,5770,153,2.6516464471,5770,145,2.512998266897747,27.189271892700003,9.03877985339,2.754027540275403,5.249560818786667,-0.03286596116939617
44,大分県,2020,50796,45822,8.7,37.5,14945,1634,4450,92,60,75,721,326,,,,128.0,,,,1123852.0,369192.0,179511.0,,,,,,,0.294216080006,0.0321678872352,0.0971149229628,0.00200776919384,846.6,,0.328505888676,4519.81221727,5.33878126301,,,,,,,大分県,5716,137,2.3967809657,5716,189,3.3065080475857243,29.421608000600003,9.71149229628,2.697062760847311,5.249560818786667,-0.03286596116939617
44,大分県,2021,52373,47509,9.1,38.7,17160,1825,5114,117,64,75,716,338,,,,128.0,,,,1114000.0,376000.0,179505.0,,,,,,,0.327649743188,0.0348461993775,0.107642762424,0.00246269127955,818.328125,,0.337522441652,4701.3464991,5.74506283662,,,,,,,大分県,5880,161,2.7380952381,5880,235,3.996598639455782,32.7649743188,10.764276242400001,3.074103068374926,5.249560818786667,-0.03286596116939617
44,大分県,2022,60150,53187,9.4,40.3,22056,2301,6684,191,59,75,749,352,,,,126.0,,,,1107000.0,376000.0,179505.0,,,,,,,0.366683291771,0.0382543640898,0.125669806532,0.0035911030891,1019.49152542,,0.339656729901,5433.60433604,5.32971996387,,,,,,,大分県,6488,300,4.6239210851,6488,354,5.456226880394575,36.6683291771,12.5669806532,4.987531172069826,5.249560818786667,-0.03286596116939617
44,大分県,2023,64204,57062,9.3,40.0,22949,2387,6823,201,60,75,714,349,,,,126.0,,,,1096000.0,375000.0,179505.0,,,,,,,0.357438788861,0.037178368949,0.119571693947,0.00352248431531,1070.06666667,,0.342153284672,5858.02919708,5.47445255474,,,,,,,大分県,6128,253,4.1285900783,6128,281,4.585509138381201,35.7438788861,11.9571693947,3.9405644508130333,5.249560818786667,-0.03286596116939617
44,大分県,2024,66372,59104,9.1,39.8,22473,2316,6677,149,65,76,716,355,,,,,,,,1085000.0,374000.0,179505.0,,,,,,,0.33859157476,0.0348942325077,0.112970357336,0.00252097996751,1021.10769231,,0.344700460829,6117.23502304,5.99078341014,,,,,,,大分県,6589,231,3.5058430718,6589,373,5.660950068295644,33.859157476,11.2970357336,3.480383294160188,5.249560818786667,-0.03286596116939617
45,宮崎県,2014,42575,38606,9.5,37.8,16837,1707,3580,89,49,53,440,208,,,,,,,,,,,,,,,,,0.395466823253,0.0400939518497,0.0927316997358,0.00230534113868,868.87755102,,,,,,,,,,,宮崎県,5583,210,3.7614185922,5583,136,2.4359663263478417,39.5466823253,9.27316997358,4.932472108044627,4.090103607046667,0.7290907129070529
45,宮崎県,2015,44089,39953,9.6,38.1,17729,1811,3710,106,44,54,438,214,,,,,,,,,,,,,,,,,0.402118442242,0.0410760053528,0.0928591094536,0.00265311741296,1002.02272727,,,,,,,,,,,宮崎県,5832,196,3.3607681756,5832,208,3.5665294924554183,40.2118442242,9.28591094536,4.44555331261766,4.090103607046667,0.7290907129070529
45,宮崎県,2016,44804,40622,9.6,38.2,17925,1691,3605,106,44,54,449,223,,,,,,,,,,,,,,,,,0.400075886082,0.037742165878,0.0887450150165,0.00260942346512,1018.27272727,,,,,,,,,,,宮崎県,6142,200,3.2562683165,6142,264,4.29827417779225,40.0075886082,8.87450150165,4.463887152932774,4.090103607046667,0.7290907129070529
45,宮崎県,2017,45371,41264,9.6,38.5,18195,1777,3711,113,44,54,532,223,58.0,4.0,62.0,123.0,,,,1091000.0,338000.0,,62.0,62.0,184988.0,20145.1,19950.3,km,0.401027087787,0.0391659870843,0.0899331136099,0.00273846452113,1031.15909091,665.548387097,0.30980751604,4158.66177819,4.03299725023,1849.88,20145.1,19950.3,589.76798495,10.8899496184,10.7846454905,宮崎県,6063,219,3.6120732311,6063,256,4.222332178789379,40.102708778700006,8.99331136099,4.826871790350665,4.090103607046667,0.7290907129070529
45,宮崎県,2018,46440,42063,9.7,39.3,19060,1892,4055,104,44,54,524,244,59.0,4.0,63.0,122.0,,,,1084000.0,342000.0,,63.0,63.0,184988.0,20183.4,19981.4,km,0.410422049957,0.0407407407407,0.0964030145258,0.00247248175356,1055.45454545,667.666666667,0.315498154982,4284.13284133,4.05904059041,1849.88,20183.4,19981.4,585.983955716,10.910653664,10.8014573918,宮崎県,6197,230,3.7114732935,6197,290,4.67968371792803,41.0422049957,9.64030145258,4.952627045650302,4.090103607046667,0.7290907129070529
45,宮崎県,2019,47514,42908,9.7,39.5,19060,1881,4256,131,45,56,535,243,59.0,4.0,63.0,120.0,,,,1077000.0,346000.0,,63.0,63.0,184989.0,20200.8,19998.8,km,0.401144925706,0.0395883318601,0.0991889624312,0.00305304372145,1055.86666667,681.079365079,0.321262766945,4411.69916435,4.1782729805,1849.89,20200.8,19998.8,582.196779268,10.9200006487,10.8108049668,宮崎県,5999,249,4.150691782,5999,331,5.517586264377396,40.1144925706,9.918896243119999,5.240560676853138,4.090103607046667,0.7290907129070529
45,宮崎県,2020,43529,38896,9.7,41.3,17372,1731,4761,122,45,58,547,247,,,,120.0,,,,1069576.0,344543.0,187614.0,,,,,,,0.399090261665,0.0397665923867,0.122403331962,0.00313656931304,967.311111111,,0.322130451693,4069.74352454,4.20727465837,,,,,,,宮崎県,5853,250,4.2713138561,5853,349,5.962754143174441,39.9090261665,12.2403331962,5.743297571733787,4.090103607046667,0.7290907129070529
45,宮崎県,2021,45905,40806,10.1,43.1,20862,2058,5744,143,45,57,536,249,,,,116.0,,,,1061000.0,351000.0,187592.0,,,,,,,0.454460298442,0.0448317176778,0.140763613194,0.00350438660981,1020.11111111,,0.33081998115,4326.57869934,4.24128180961,,,,,,,宮崎県,6073,291,4.7917009715,6073,450,7.4098468631648275,45.4460298442,14.0763613194,6.339178738699488,4.090103607046667,0.7290907129070529
45,宮崎県,2022,51821,44461,10.6,46.0,26178,2828,8233,319,45,58,540,252,,,,115.0,,,,1052000.0,352000.0,187516.0,,,,,,,0.505161999961,0.05457247062,0.185173522863,0.0071748273768,1151.57777778,,0.334600760456,4925.95057034,4.27756653992,,,,,,,宮崎県,6629,479,7.2258259164,6629,718,10.831196258862574,50.5161999961,18.5173522863,9.243356940236584,4.090103607046667,0.7290907129070529
45,宮崎県,2023,55111,46553,10.5,45.0,27178,2727,8069,248,45,58,538,253,,,,112.0,,,,1042000.0,351000.0,187508.0,,,,,,,0.493150187803,0.0494819546007,0.173329323567,0.00532726140098,1224.68888889,,0.336852207294,5288.96353167,4.31861804223,,,,,,,宮崎県,7010,638,9.1012838802,7010,859,12.253922967189729,49.3150187803,17.332932356700002,11.576636243218232,4.090103607046667,0.7290907129070529
45,宮崎県,2024,56872,47648,10.4,44.7,27555,2603,8011,247,46,58,548,271,,,,,,,,1033000.0,351000.0,187508.0,,,,,,,0.484509073006,0.0457694471796,0.168128777703,0.00518384822028,1236.34782609,,0.339787028074,5505.517909,4.45304937076,,,,,,,宮崎県,7030,534,7.5960170697,7030,807,11.479374110953058,48.4509073006,16.8128777703,9.38950625967084,4.090103607046667,0.7290907129070529
46,鹿児島県,2014,77549,71822,8.2,36.6,22704,1683,6015,180,108,140,1105,432,,,,,,,,,,,,,,,,,0.292769732685,0.0217024075101,0.0837487120938,0.00250619587313,718.046296296,,,,,,,,,,,鹿児島県,6171,137,2.2200615784,6171,217,3.5164479014746393,29.2769732685,8.37487120938,1.7666249725979704,7.022764044383333,-1.198156080163665
46,鹿児島県,2015,79642,73492,8.5,37.2,24991,1841,6401,173,108,138,1073,449,,,,,,,,,,,,,,,,,0.313791717938,0.0231159438487,0.0870979154194,0.00235399771404,737.425925926,,,,,,,,,,,鹿児島県,5929,107,1.8046888177,5929,176,2.968460111317254,31.379171793799998,8.70979154194,1.343512217171844,7.022764044383333,-1.198156080163665
46,鹿児島県,2016,82941,76089,8.8,38.1,28428,2221,7039,182,108,139,1141,489,,,,,,,,,,,,,,,,,0.342749665425,0.026778071159,0.092510086872,0.00239193575944,767.972222222,,,,,,,,,,,鹿児島県,5997,98,1.6341504085,5997,186,3.1015507753876936,34.2749665425,9.2510086872,1.1815627976513425,7.022764044383333,-1.198156080163665
46,鹿児島県,2017,83891,76762,9.1,38.4,29628,2270,7106,198,111,139,1194,522,85.0,9.0,94.0,209.0,,,,1626000.0,501000.0,,94.0,94.0,331288.0,27354.3,27231.6,km,0.353172569167,0.027058921696,0.0925718454444,0.00257940126625,755.774774775,816.617021277,0.308118081181,5159.34809348,6.82656826568,3312.88,27354.3,27231.6,490.811620101,8.25695467388,8.21991741325,鹿児島県,6596,97,1.4705882353,6596,222,3.365676167374166,35.3172569167,9.257184544440001,1.1562622927370039,7.022764044383333,-1.198156080163665
46,鹿児島県,2018,84936,77536,9.1,38.9,30986,2536,7729,166,114,139,1191,551,89.0,8.0,97.0,204.0,,,,1614000.0,506000.0,,97.0,97.0,331289.0,27369.7,27247.0,km,0.364815861354,0.0298577752661,0.0996827280231,0.00214094098225,745.052631579,799.340206186,0.313506815366,5262.4535316,7.06319702602,3312.89,27369.7,27247.0,487.187923535,8.26157825947,8.22454111063,鹿児島県,6635,100,1.5071590053,6635,251,3.782969103240392,36.4815861354,9.96827280231,1.1773570688518413,7.022764044383333,-1.198156080163665
46,鹿児島県,2019,86247,78088,9.1,39.4,31847,2555,8410,223,115,139,1189,552,91.0,9.0,100.0,204.0,,,,1602000.0,512000.0,,100.0,100.0,331295.0,27403.8,27281.1,km,0.369253423307,0.0296242188134,0.107699006249,0.00285575248438,749.973913043,780.88,0.319600499376,5383.70786517,7.17852684145,3312.95,27403.8,27281.1,483.556950754,8.27172157745,8.23468509938,鹿児島県,6382,89,1.3945471639,6382,266,4.167972422438107,36.9253423307,10.7699006249,1.0319199508388697,7.022764044383333,-1.198156080163665
46,鹿児島県,2020,79479,71999,9.3,40.4,31038,2515,8464,220,118,142,1181,560,,,,197.0,,,,1588256.0,505891.0,328812.0,,,,,,,0.390518250104,0.031643578807,0.117557188294,0.00305559799442,673.550847458,,0.318519810408,5004.16809381,7.42953277054,,,,,,,鹿児島県,6172,92,1.490602722,6172,281,4.5528191834089435,39.0518250104,11.7557188294,1.1575384692811939,7.022764044383333,-1.198156080163665
46,鹿児島県,2021,81614,73963,9.5,40.9,33215,2607,8868,262,117,142,1259,578,,,,197.0,,,,1576000.0,521000.0,328748.0,,,,,,,0.406976744186,0.0319430489867,0.119897786731,0.00354231169639,697.555555556,,0.330583756345,5178.55329949,7.42385786802,,,,,,,鹿児島県,6114,73,1.1939810272,6114,269,4.399738305528296,40.6976744186,11.9897786731,0.8944543828264758,7.022764044383333,-1.198156080163665
46,鹿児島県,2022,94339,83988,9.8,42.6,41172,3792,12358,510,118,140,1193,592,,,,193.0,,,,1563000.0,523000.0,328739.0,,,,,,,0.436426080412,0.0401954652901,0.147140067629,0.00607229604229,799.483050847,,0.334612923864,6035.76455534,7.54958413308,,,,,,,鹿児島県,6273,164,2.614379085,6273,356,5.675115574685159,43.6426080412,14.7140067629,1.7384114735157252,7.022764044383333,-1.198156080163665
